sample_id,relative_path,split,label,subject_id,session_id,clip_id,device_id,attack_type,attack_instrument_id,capture_time,sha256,dhash,height,width,bytes,brightness,contrast,blur,exact_component_id,near_component_id,status,reason_code
4da3d13c4d7c3f879546,train/images/17743469250608747.jpg,train,0,,,,,,,,4d0d0e87a241c4485ceec1de22854d167fbcc82d94df53a5640d5b0fea04538f,8383a1a991938684,140,124,6866,155.158929,61.144567,86.093665,exact-b3b32ef85491,near-0f2809274ca3,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
1d4f9aaf5d4898c10753,train/images/177434692509346.jpg,train,0,,,,,,,,d1a75b6210908be634c9416c958f8165f1b9231b73a8d206481aa05684989718,8383a10991938684,144,128,7004,153.758843,61.086251,85.381526,exact-b572ebd3a02e,near-0f2809274ca3,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8049db97acde92043e66,train/images/17743469250995376.jpg,train,0,,,,,,,,cc066d8c120dda63ef888661a27edce53e42f654cc4efd0faa320611984c5c2f,0393939195818202,145,129,7668,142.690029,59.717686,91.216359,exact-845aab778f5f,near-845aab778f5f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
13fb515825f20f7e4c4d,train/images/17743469251222932.jpg,train,0,,,,,,,,f946904fa8e708518017f23fe20b42a73b2dd97d4bc62cfacac974c19630c21e,83a1214911130284,140,124,6846,157.667742,59.451622,94.921474,exact-095eaa09cd36,near-d4a76db8cc3f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
c4b6fe1b187523e728a6,train/images/17743469251309435.jpg,train,0,,,,,,,,d9b413f697abe3a003ba3c5b362301a8bfc6abca5e4af297aa4b8582f24a9c0c,0391928285818302,147,130,8026,142.056724,60.338282,111.371918,exact-560229669058,near-04e8f11a00da,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
d9c7d3c85c06487f5995,train/images/17743469251608183.jpg,train,0,,,,,,,,afe10d1d634ef3b41c4e671eb2eac3f66218775d41f560df201e5ca94c453b6a,0323414111130306,140,124,6618,160.477650,59.494908,68.706657,exact-5f0fbfc126a9,near-ea541ea6192c,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ec4af02351824fefeb23,train/images/17743469252093284.jpg,train,0,,,,,,,,1b7bd4f4b1c2b9c90465507d38465d799ee761418e4219be9efdddf72784fd9d,0311121015010302,152,135,7670,146.905507,58.791483,90.700800,exact-fc61dd3e6483,near-fc61dd3e6483,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
735aaf3f24269756c89e,train/images/17743469252339993.jpg,train,0,,,,,,,,96bfebc566c79c9634bb65a88ea5d0b6401312abbb655274bcf374e009de42cf,83a1210991130684,157,140,8227,160.897270,59.206829,67.583139,exact-c428e8ec634a,near-d4a76db8cc3f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
e40910d22c128ecad61d,train/images/1774346925242502.jpg,train,0,,,,,,,,804e6be310a165ab3b1b900e9733f453d25acffcd21e364a0daa4e96b6498e93,0111921201010102,153,136,7791,147.539168,58.323181,87.694598,exact-7692385f9fd8,near-7692385f9fd8,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
0c65ff8e995c95cf13b4,train/images/17743469252789128.jpg,train,0,,,,,,,,96bfebc566c79c9634bb65a88ea5d0b6401312abbb655274bcf374e009de42cf,83a1210991130684,157,140,8227,160.897270,59.206829,67.583139,exact-c428e8ec634a,near-d4a76db8cc3f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b0ef6d750aee5da6ab5c,train/images/17743469252870543.jpg,train,0,,,,,,,,804e6be310a165ab3b1b900e9733f453d25acffcd21e364a0daa4e96b6498e93,0111921201010102,153,136,7791,147.539168,58.323181,87.694598,exact-7692385f9fd8,near-7692385f9fd8,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
82ef73bf6dc19823eddd,train/images/17743469253132598.jpg,train,0,,,,,,,,66af612431b061fb1eb3de654ed14a873af87b31d1e42ce0a342f40433b066cb,0111900a02010103,149,133,7437,149.229702,57.800769,76.520258,exact-32718321fced,near-32718321fced,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
49517de210078c7d72c9,train/images/1774346925383919.jpg,train,0,,,,,,,,9e34eda00ac1c568d96baf3322452a4dfe18d41f408ea5217d7e36100789d136,0383a10981910386,157,140,7661,170.432302,57.971746,59.685653,exact-b01672c37b29,near-940fb6e6cc11,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
99f411c7d2451f70db41,train/images/1774346925411226.jpg,train,0,,,,,,,,a9c070635c63da84d7d1613a7406051e55d5981ae1fe34ea91937235d2ae4e46,0321210991110386,153,136,7279,175.684929,54.820963,59.928156,exact-040fe555cb4f,near-040fe555cb4f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
07ded8dddee84b740bc0,train/images/1774346925418527.jpg,train,0,,,,,,,,6c069fde698063566ed5199250627820394ae3cd4200b4b864d99e8360978d5e,8381818881818183,175,156,9004,162.784139,56.787334,44.189377,exact-ce0d320a502e,near-ce0d320a502e,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
9fdc4a0c4724d05952af,train/images/1774346925455558.jpg,train,0,,,,,,,,07a188e0098b72e003006cfced480eb4a8fcde809136b7658871223eaeaa85c7,8783210191930684,164,146,8524,171.507142,57.389334,53.178068,exact-0546542b90c7,near-0f2809274ca3,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
dda306c05f39ef475cd6,train/images/17743469254907873.jpg,train,0,,,,,,,,5af90c3ae175a78b025f17453580d507ecfff3f89a841c01e0dcbba74ebfccd9,8383a18981918386,157,140,7694,176.780300,55.100372,55.328777,exact-7ba7d31bfa1e,near-940fb6e6cc11,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b3a3c9400b58ada6024c,train/images/17743469256206486.jpg,train,0,,,,,,,,93b95a04566f951de9fa58c9fb11483f791fddc38c974d7434d6a3f14c06ce99,3a0e4b836dc10305,233,167,12474,147.622009,53.151157,48.432962,exact-f4a96c08caf0,near-f4a96c08caf0,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
0a6e8a04236c29556fc0,train/images/1774346925695844.jpg,train,0,,,,,,,,252b9d698e2d69f524af2f5884bc98267d21d51a9e5933d72223198aa1ea53bc,381c062321152183,249,210,16392,134.680780,58.732981,43.485382,exact-6fdd9b073bc0,near-6fdd9b073bc0,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
479f0ac228c3a4d51e9e,train/images/1774346925714994.jpg,train,0,,,,,,,,cd3d958f784d9ab62fd59cc80ca357cc243e02e1cdfacd2abc1dabfbc3de9e59,8383a1a9899983c3,159,141,7707,169.729426,59.278558,66.918538,exact-eb43272640b2,near-eb43272640b2,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
15667b042dcbd132cc11,train/images/17743469257239542.jpg,train,0,,,,,,,,349b0075063ccea875d091f0735b82b4a4ed56c6947a0777261bd8d3e8f84a07,18180603a195b181,244,217,16267,134.444776,60.224078,46.941114,exact-c399e9273f18,near-c399e9273f18,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
1dbcf5ebd371e53fa52a,train/images/17743469257462733.jpg,train,0,,,,,,,,f8bbb7b1e59acdb5e79067a70072da1cb5e2ac48ebcac0b28e0d890a1118c6bf,8383a1a088899183,155,138,7497,164.271856,62.719858,64.252416,exact-3c4ee858b268,near-3c4ee858b268,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
67f87b68ea45fa0b6401,train/images/17743469257581685.jpg,train,0,,,,,,,,39d45e13089da15ae69b176b7e6fe731bbc0bd9697f66869d32f8908cd6775de,18180e07219191a1,248,220,17237,133.468457,61.266538,49.184093,exact-5db1fee4b570,near-5db1fee4b570,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
488ee68064432e4edd20,train/images/17743469257873168.jpg,train,0,,,,,,,,9edcdb283fbb0c4db975116880250f6523ea8ab4d2bd44d2e73211bb51d3fbae,878383a1a188c999,159,141,7973,144.720371,71.269716,68.435533,exact-929335bd8157,near-c8d6226acb0d,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
7a8ecf7d7c48ced05a1c,train/images/17743469258268585.jpg,train,0,,,,,,,,1863c50849adddc4092a31c705280e2632a62f4ccc164515b86b1f5877abd54f,3458180e0711c391,261,232,19446,123.928755,66.392911,49.832763,exact-462b01670e50,near-462b01670e50,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
e8642ca8fc3e24b634c0,train/images/17743469258535852.jpg,train,0,,,,,,,,93e6fac2ab449732f9c554b084891538dc657edec871561b597e4ae3a5bbabdd,0e06072361499991,147,130,7402,135.134432,68.878799,87.024568,exact-9e0bc0a9aa37,near-9e0bc0a9aa37,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b3460dac36e302a6415c,train/images/1774346925860037.jpg,train,0,,,,,,,,5fda2c8e8fa52b29fde7d3078eadd8166148cc2d3a081f8b789951ecca305f67,0f0f070793919585,170,151,8811,165.052045,62.833867,52.715771,exact-866cf6ce0c52,near-866cf6ce0c52,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
3683605ef9255da10d7b,train/images/1774346925903544.jpg,train,0,,,,,,,,36bb99efdabc95fc9e240cc6aa15eb04e7ca1a2ae4d7bf449a14fae2622d0259,07070783918281c1,166,147,8975,165.330260,61.838521,61.544214,exact-1c0e147e6071,near-1c0e147e6071,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
74be306544c9f9bee37a,train/images/17743469259368954.jpg,train,0,,,,,,,,497eaad63cc4b9ef05605f39cf3b9a328bc536c8acac03d1a0afd0001dc7e0d3,58181e0713a18391,225,200,16219,139.512644,65.344525,68.638023,exact-2b0ebe245db5,near-c03f64c0154a,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b8e56048450314e755bd,train/images/17743469259453928.jpg,train,0,,,,,,,,91412dd5416bfb90cdd3ccb34048321c04e158ad762b76044f1b3e04f11a56e4,0e8687a3a1898993,148,132,7723,135.014588,71.875261,85.741346,exact-aa13fda43018,near-9e4ee3adfa36,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
7b81c8d06ca7a8953590,train/images/17743469259661963.jpg,train,0,,,,,,,,2ff122f197362587722539367d03b9ce957292ebb893ab891bf5a74a601b7451,58191e0613a19191,230,205,17037,139.011538,66.530509,72.377392,exact-d7c3eeb209b9,near-c03f64c0154a,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
70652d0c35652d833db3,train/images/17743469260031173.jpg,train,0,,,,,,,,fd251361293e7c9373a88d31706e7852df99bb218c1673693a8ecdbdf8328a8a,0607236149c99983,135,120,6416,144.848580,67.672738,100.249695,exact-9cc947ecd7f5,near-9cc947ecd7f5,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
56a290f267c0e16a8006,train/images/1774346926057024.jpg,train,0,,,,,,,,1e17cb977d8e4aa746a581855e4231f851c46342db7bae5ebfafa04a663f9d75,1a1f0721a18b91c1,197,175,12396,158.548513,63.756992,65.575732,exact-f74fee330886,near-f74fee330886,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
e21069ef9ee07e0d5661,train/images/1774346926093117.jpg,train,0,,,,,,,,c026d69f1950149c5445c6f4e0c53f6e3a1854c0c35678fa37d40a51a13ef30a,1e0723a1919181c3,186,165,11327,165.685337,60.251708,60.649348,exact-7f9401303ba2,near-7f9401303ba2,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
663375a999050014a5f4,train/images/17743469261204782.jpg,train,0,,,,,,,,9f377bb87357b8dc8fc8ae22ea0087d91bbc9a29bdff4ca1ff99fed846cfb7e8,0723219391b181e2,168,150,9455,176.884960,54.810530,62.244216,exact-6f42ae6ab479,near-6f42ae6ab479,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
2385c9d909d8fd22b926,train/images/17743469261521022.jpg,train,0,,,,,,,,7f97d67907290a6c1ffe6ba7c594ce1d9b8838506039bd9e26bdcb6e58adb26d,0e27e197b581c3e0,157,140,7966,184.773066,46.070020,40.809911,exact-cba8d3a39041,near-cba8d3a39041,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
29cf42386df589f2f2c6,train/images/17743469461486483.jpg,train,0,,,,,,,,5731d443aeadf300689349c6145078e807bb20536fa3ce50254d8b53140f1256,5a7028009081c1e1,139,123,6409,208.148389,55.299277,100.018603,exact-ed6f2060379b,near-ed6f2060379b,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
4b51416fb32283ff9633,train/images/17743469461956823.jpg,train,0,,,,,,,,e563bf828d504dc6965838aa1e7e8855770e4f8960d8efd89dfa3aaedde0b96a,d2e04808301409e1,130,116,5757,213.009615,54.053055,97.790404,exact-9d551151d715,near-9d551151d715,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f8f5268959544743a113,train/images/17743469468677843.jpg,train,0,,,,,,,,65d21d1375ac97075dd084fc993bd9012d3a85a167dcd2b206db9c2c50eb4c25,f068881034148684,124,110,5087,209.095161,55.603720,72.823187,exact-04ad22d76303,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
dc7a89c726360dca9b96,train/images/1774346946961301.jpg,train,0,,,,,,,,2c57cf836ea943da1e4dd1d1bc0c192c21592b1a1fc3e313122154e03e3f5aae,f060480834148684,120,106,5228,191.835142,59.257721,83.977069,exact-d5b148567313,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
38e3be5541fba836d8e3,train/images/17743469469944754.jpg,train,0,,,,,,,,0774acfff66861f433b7977ce56a216a1906feb5658b126af75149d30b42a135,f0e0880834348684,110,98,4746,193.003061,57.652406,96.573489,exact-a5a3f1ccc474,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
2e6fbaf4a0de5953f368,train/images/17743469470556874.jpg,train,0,,,,,,,,17ab840cfb2ddecd0c69d92182a6f883b6d0e77a4bb1a9ba00eca2da5b9d7271,f9f04c0c1a1a06c0,117,104,5271,174.138396,64.038974,107.291582,exact-e45dfba798af,near-e45dfba798af,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f2f624da8e0f2af3ff35,train/images/17743469470760136.jpg,train,0,,,,,,,,17ab840cfb2ddecd0c69d92182a6f883b6d0e77a4bb1a9ba00eca2da5b9d7271,f9f04c0c1a1a06c0,117,104,5271,174.138396,64.038974,107.291582,exact-e45dfba798af,near-e45dfba798af,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
42b15ef486cf67d4e40f,train/images/1774346947141839.jpg,train,0,,,,,,,,1fbef3f172be0c3f257578e11cc1e1ba7993c192b6e68a1b45bfed786fed739b,f8604c10100286f0,117,104,5332,173.169954,65.618524,119.629728,exact-40207240ec43,near-47e7babb4c03,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
df1422a81f0154ce777d,train/images/17743469471729887.jpg,train,0,,,,,,,,d46e4604ee4fd4a6dbb35d321be739773fed0428042158b2e044ac07bfcf45b9,f0604810349484f0,114,102,5123,177.465600,65.146414,118.760502,exact-80b6b4d27012,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
483176b5cf7335c93ed3,train/images/17743469474275062.jpg,train,0,,,,,,,,86097d7c0058e7cb56472e57be7242fbfa9ed459309fa8b10640494a7f04ff44,f2604818348484f0,117,104,5258,180.031969,63.600723,125.742450,exact-2013fcd9fc93,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
25a4ac5539edcbc5a0e0,train/images/1774346947794758.jpg,train,0,,,,,,,,55bc135fdcea5780cfbd20ce92d41444f9dc010ac88041dba2c1b30ba28f0bc2,2a3085c9c5b1a1ad,137,122,6630,185.303159,59.158350,97.069427,exact-2ee1a4c2b1f1,near-2ee1a4c2b1f1,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
9d70004b2667e4b38e85,train/images/17743469482142725.jpg,train,0,,,,,,,,f138d360cbf1273b60fdfc5036b941ff326efa880e510c72dfa3880389bc315b,2a9985c9e5f16118,137,122,6720,189.648558,56.846592,87.536888,exact-a2cdc3e5a34c,near-a2cdc3e5a34c,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8a9728a74eff7bda5d8f,train/images/1774346949549325.jpg,train,0,,,,,,,,f750a44184ec31a6d5eca881d3222df757aeb67d5543cbd77acf06a3e629145b,f2604811358585e1,121,108,5425,188.718243,59.817646,101.283364,exact-52558cb584c3,near-52558cb584c3,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
305005094bcca96c326e,train/images/17743469499529004.jpg,train,0,,,,,,,,a97d3a015b066589d644b48118b394a03a74486ba76d341ede2625350bc717b7,f960080834340484,117,104,4791,198.873521,53.648412,84.184574,exact-50e9a8665b62,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5be0427c71389918c05a,train/images/1774346950020816.jpg,train,0,,,,,,,,c14049b709f36bc7aa7cf6960a1170c9ff8d5e9aa1da9b4e1bb796147eb45ee6,f0e8881874340604,109,97,4254,202.936347,50.952694,84.702957,exact-67d1514f9bb6,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f2b610fbbe6bffed6440,train/images/17743469502107728.jpg,train,0,,,,,,,,1e57e9a3b7309d44b5c6518f15368949e4670927429e48639fccd3eddbbcb02d,f0608810341484e4,120,106,4936,195.290959,57.510095,90.192847,exact-a6f988d30328,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5ebe6d5dfbe04f579e3b,train/images/17743469502594795.jpg,train,0,,,,,,,,cafb4692f60f79c6c16892c4099acfe9dd62af7e92e19b8bb0eec808f33942f9,f0488810341484c4,117,104,4695,196.426857,56.830307,88.924410,exact-68d49968602d,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
fcfbf93099a5ec1f3504,train/images/17743469503185577.jpg,train,0,,,,,,,,e599ca19129b6b29199296b70888f41a185cf3887d46fe2290af179788a7c580,f060880834340204,108,96,4135,200.442226,49.454360,96.959759,exact-a985bb36df0b,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
9aec09752042416f25cc,train/images/17743469503563635.jpg,train,0,,,,,,,,2f5cc59ae88a89d6c10b81fe3fe7621ff66843c76e0db2ea3d90502ed5503f84,f0648c0c34340206,106,94,4240,199.843737,48.390830,114.447056,exact-eed5fe88eedf,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b5185c64da5f81535a23,train/images/17743469503817172.jpg,train,0,,,,,,,,020327ca0243e3512159d4bd0e3e44e163fb58e3c30a2ba5b054c8645f0c2fc5,f060880834340204,109,97,4413,198.634919,51.288548,99.831645,exact-07e9bba1c63a,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8a15027bc3d4eb87a825,train/images/1774346950770991.jpg,train,0,,,,,,,,a8cf2485e329ec42231b2f3b21ae09fe17d32e1fc5741351e79f1e325bea70c4,f9644c0c30148684,114,102,4849,192.261008,56.260119,89.302371,exact-b2493a630659,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f3458100ead9a7909d36,train/images/17743469507962556.jpg,train,0,,,,,,,,bd71e2a8678db70e08b4f7052ef421291db4c1e62630306c795bd1a4a7181f89,f9604808349484e0,125,111,5321,189.771748,60.422604,87.079764,exact-a2144767f335,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
c98177bba84c65d9300a,train/images/17743469508319018.jpg,train,0,,,,,,,,7f4fee4647ca2f8ad9820b01d28562c47a21a69b6d06a80ee5102839e9492640,f9604c0834148484,121,108,5287,191.031757,59.420570,98.771202,exact-16c6411a67ff,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f78fb27c3c2426e70ee4,train/images/1774346950882553.jpg,train,0,,,,,,,,220496f30cc51af59b753b3d71e3865e289774a64e3128e1dc25d529b7ecf8c9,f2604808351585e1,126,112,5375,192.164045,59.974272,88.665447,exact-117019447c8c,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ec7253b99330ea09d0f6,train/images/17743469509144182.jpg,train,0,,,,,,,,46281c0caa75755ee0e3e383feefa163dcae4f9b14093f829faa4eaa36ec9a93,f0600808341585e9,117,104,4831,193.563199,59.178206,95.937059,exact-d818f221cbcb,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b461e82d7d9c49adb4a9,train/images/1774346951023499.jpg,train,0,,,,,,,,657e61fce7fc71f1cd15f5146dfea2875fdd2aa7b2a0901ee998ac35e01c477e,f0604810341485e0,114,102,4759,190.958806,59.690740,90.147652,exact-f3fc4fc7ae34,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
447abec87c1640d7c87b,train/images/17743469510935395.jpg,train,0,,,,,,,,b6a05af8dc75adecf1c138b5155260e2dfcbbe4a19ab340c65ac3d2086df714e,f8604810148484e1,118,105,5097,186.462228,59.156017,82.718026,exact-2a1d1388f992,near-2a1d1388f992,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5edc08d91e65a0cdadf7,train/images/17743469658066297.jpg,train,0,,,,,,,,f5976bd6e9d02a2361191b4e3c0908d4f4ee41f44864074d3af0f5e88aab6a3e,79240c189a8286f0,149,133,7372,213.505576,55.301038,159.910490,exact-81a4373c77b0,near-81a4373c77b0,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
260157093abeacf554f5,train/images/17743469658732412.jpg,train,0,,,,,,,,c80279aa929c4d7e441d2afce57865915e3a1be11674b85734d53cfb901f68f6,70644c141a9a06e6,141,126,6821,209.781605,58.417108,158.533432,exact-8cfecd937a93,near-8cfecd937a93,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
ca5a44723213d2dcece8,train/images/17743469659016273.jpg,train,0,,,,,,,,2034c4895e943a6b22a1913d5cc75aaa5c9bc6140777b34ac01109723a646443,78244c129a82c6f0,153,136,7536,206.907776,58.744124,148.079711,exact-aecef364029f,near-aecef364029f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b3c39a27e7561cbace23,train/images/17743469659315808.jpg,train,0,,,,,,,,755530ec730b0530ed2aec0d2978f6622acf54d7cd971e14f424ab1a65080cc1,702c4c129802c4f0,155,138,8012,203.788827,60.247544,137.661419,exact-a39ff608d7c5,near-72be32de29fe,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
a8acc90132b074a07105,train/images/17743469659572089.jpg,train,0,,,,,,,,3fad33f5ca84397ea2416cfe95af07a0531710fccb6ccd3be9933b9afa27115d,700c4c129806c4f0,156,139,8066,200.873040,61.711520,136.108466,exact-479f16c2905b,near-72be32de29fe,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8e00fae240085861a051,train/images/17743469659901526.jpg,train,0,,,,,,,,1e5276c4f44017b8abf9411bbcd0864799b027101a2dcf37e1ba0171b9c3e8d7,79644c0c349406a4,149,133,7269,205.927789,61.151929,123.026593,exact-6495da527bb6,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
8195b7603f3cd8be7597,train/images/17743469660249145.jpg,train,0,,,,,,,,2cb6ccf38367428e8220872f0c2785f06c05704486505f12463ce9e85ac9d7ec,706c4c14309286a4,144,128,6711,205.828559,60.645538,121.726131,exact-a73531f89e6b,near-dad8ad20e199,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
5d02d0cdf7a1fb7a9d10,train/images/1774346966080889.jpg,train,0,,,,,,,,8bd5fe3f32d031113242728ad15a6fc4be62220a09d552fb5ac6e658c858db49,70600c1c34108684,141,126,6688,210.146122,55.480694,120.997068,exact-f6920d2ecbf7,near-f6920d2ecbf7,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b1ac5ad96cdfa8ed6aea,train/images/17743469661132102.jpg,train,0,,,,,,,,d0a78291a401e7424d8d6dd7209b70c620a3984c7b65fa45ce26448b57f80288,70480c14341486a4,141,126,6687,209.690251,55.601076,125.388268,exact-b8044b04302d,near-d68f88288fbd,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
b9c9051353e9446aaeae,train/images/1774346966213219.jpg,train,0,,,,,,,,07aeafbee9cce9138e467b25a680807ef45090b0f5ec54252b11e04b60121fd4,782444101a8a82ec,143,127,6926,203.350036,56.283441,157.177419,exact-5d6e5dacd1f1,near-5d6e5dacd1f1,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
f7b4be360768008bc198,train/images/17743469662439792.jpg,train,0,,,,,,,,83fc2cd43ca96abc5137237787714f1fe80b8caeb45600251e563a2f1cb05d15,7024441a1a8ac2f4,139,123,6912,202.868164,56.694976,148.074985,exact-e401f2bd399f,near-e401f2bd399f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
08dc81b0b8c2eb8eb2b4,train/images/17743469662754548.jpg,train,0,,,,,,,,e8b390823690e508af794ad77a573124431e8edcd0ea30933f113dcd670ae5bd,793004189acac670,155,138,7891,202.796821,56.047363,119.774020,exact-e40a3fa00fd2,near-e40a3fa00fd2,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
aac364ec58df890c1834,train/images/17743469663239045.jpg,train,0,,,,,,,,1c5d5f622adfcf78e9812da13d6a5017134a62408da5d22d11bef10bb7fc99e5,793044049a8ac6e8,149,133,7637,201.302770,59.490800,137.878684,exact-bb4d3bd12560,near-bb4d3bd12560,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
52491202362360c3997f,train/images/17743469663570507.jpg,train,0,,,,,,,,5b86ff42d3bd66d6aa1c974dd2d78d321607ab5a0d852056d6ad71d2bfb9746b,78684c341484c4e1,155,138,7941,205.477934,58.359137,119.656633,exact-01d77b0b1bd2,near-01d77b0b1bd2,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
c471276021edae4207b4,train/images/17743469663911011.jpg,train,0,,,,,,,,bf6024f66fd333543035925cc4055beb1c2181c9c588cead369740ed49eaf83e,70484834348484e0,147,130,7349,206.582732,58.448108,138.042965,exact-01b23136ea7f,near-01b23136ea7f,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
1382c26e3bac42125d7a,train/images/17743469664184937.jpg,train,0,,,,,,,,cca5956e4f08f0508d25c984eb2e237413d4a409541fee5df40a8977fe2d4335,700c4c32188684f0,141,126,6829,201.934650,60.038259,154.284300,exact-6fef307f9c8a,near-72be32de29fe,quarantine,"MISSING_PROVENANCE:subject_id,session_id,clip_id,device_id"
